reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
454b9c88-4708-4cf4-adbf-1cfba2556df4,Lala Queen,https://play-lh.googleusercontent.com/a-/ALV-UjWqQbYtcld2QIYC8Un7IGvQlVTvaWe7165f0xZ6WPQQCNRL2qmrjQ,"Bagus bgt Apk tiktok buat hiburan dan lumayan buat cari pundi2 tp please! Knp lama kelamaan ini apk berat susah bgt buat aku buka pdhl udh apus download Lg trus perbarui, hapus cache2 ttep kdg Lg live keluar apk dan susah masuk Lg😭 apkah hp ku udh gk support apk tiktok? Atau mmg Tiktok apk berat? Ram hp ku 4Gb tp masa gk support? Jd sedih tiap Lg live keluar apk trus susah masuk Lg 😭",4,0,35.5.3,2024-07-11 19:20:38,,,35.5.3
4e3a3527-632f-406c-9e97-18cd205dcaf8,Neng juju Soedjana,https://play-lh.googleusercontent.com/a-/ALV-UjUskEtcZJjXcpZd5kOMTH7_VS3wDqU9_lLSHfDZd2Y5kVRXyQJw,Setelah di upgrade kok jdi lama masuk nya yah kadang smpe berulang2 baru bsa masuk ke tiktok nya...duuuh kenapa jdi jelek gini ..mohon di perbaiki donk...,3,0,35.5.3,2024-07-12 11:43:18,,,35.5.3
a33cf7fa-66e3-4427-80bc-5e1efa4d9e5a,Aliciazahrazain10 Zain,https://play-lh.googleusercontent.com/a/ACg8ocIwE_x5_VWD0x4buWw7DH3GzoGJqygQkzcKcQeW4cnT-IQDcw=mo,"Bagus si apk nya menghibur cuma pas di update fitur nyimpen vidio/potonya ilang, bisa si disimpan TPI harus ada tanda air nya klo nggk mau tanda airnya harus di upload dulu",3,0,35.4.4,2024-07-09 02:30:19,,,35.4.4
de46886e-cb9d-4db3-96de-b1c64d52d76f,A mrul,https://play-lh.googleusercontent.com/a/ACg8ocL788O0A3ufP4jGwhLSZbQuM4qip9RWquw9w_uiJf4CfGLAI94=mo,Sering ga bisa di buka nglek kadang ga bisa sama sekali di buka mesti di hapus dulu aplikasinya. Donlod ulang baru bisa lagi di buka dan selalu berulang seperti itu.,1,2,35.4.4,2024-07-07 04:06:16,,,35.4.4
adb08b2a-6bd4-4a2d-85f8-5d1a06b5ec07,Hana Haniyahasna,https://play-lh.googleusercontent.com/a-/ALV-UjVUXLw8m9ztIrtBySQ6VF9fkRZFDt1PTMaXQaSWQulrbe5MpXpW,"Tik tok aplikasi yg bagus selain bisa ngasilin uwang tiktok juga bisa luas di bidang, usaha berjualan dan bisnislainya. Sangat bermanfaat banget sih bagi semua orang",5,9,35.5.3,2024-07-07 12:44:55,,,35.5.3
2d5889e2-9fd2-453f-bf4f-ed63249caad1,Nauval Arsyad,https://play-lh.googleusercontent.com/a/ACg8ocI_l6aG9NMO5pNfnu-0Cpxm4Oq1tdw5_s9WEynUTN8q3fqfiQ=mo,Apk nya bagus ya sampe sampe saya bisa 500 folowers dalam 10 hari. Maaf ya aku cuma kasi bintang 4 ya walaupun apk nya bagus tapi agak ngelag dikit ga tau dari HP saya atau dari tiktoknya,4,2,35.4.3,2024-07-02 05:53:45,,,35.4.3
2b1a7a43-21f6-42ea-a9ad-5f5c23da116e,Rachel Meichu,https://play-lh.googleusercontent.com/a/ACg8ocJuOt8fS6b7ScSB0uHev0wSlEJDO59uyhaBqMzW6xLapEO_eg=mo,"Tiktok sekarang udah kayak taik. Tiba tiba Akun Saya ditangguhkan tanpa ada pelanggaran. Saya berkali kali minta Bantuan lewat umpan balik. Tidak ada respon apa apa dari pengelolah tiktok. Tiktok Merasa Platfom Hiburan terbesar. Saya udah minta akun saya di hapus, sama aja manajemen Tiktok Tidak merespon. Mungkin manajemen tiktok lagi Live kali ya Mulung koin di Aplikasinya sendiri",1,0,35.6.3,2024-07-22 07:26:03,,,35.6.3
a9ca5899-36b7-4ff5-bcfb-353c7ff9a4c3,Muhammad ridho Ardiansyah Ardiansyah,https://play-lh.googleusercontent.com/a/ACg8ocLcIC_5-Yuq4Xeku-btRhwow_5qVx97mj6K3QSjmSSFH1lOLw=mo,"apk nya udh oke banget nih ya,gua udh dari 2020 maen tik tok pas 2023-2024 minus nya banyak banget terus fitur slide geser kanan kiri kgk ada pas di pasang poto",3,0,35.5.3,2024-07-13 14:32:40,,,35.5.3
457c5b2c-655a-49c1-8ee6-44e08b0f660e,Shakeela Kyanara,https://play-lh.googleusercontent.com/a/ACg8ocJXqGcvlpBdhpK-UszacycELtoeXcp14mDvp3WXILyK_C_NZA=mo,Woy tikotk pliss kasih foto geser disini aku udh berapa kali bikin foto geser tapi gak ada sampe aku mau nangis aku mau bikin pov wa gitu aku kasih bintang 1 kalo udh ada foto geser nya baru aku kasih bintang 5 masalahnya yang lain pada bisa tapi di aku gak bisa lama² gak suka sama tiktok lagi 😭,1,2,35.4.4,2024-07-05 17:42:43,,,35.4.4
b7db9373-b6cb-4462-94b9-f7f8549135ae,Khairunisa Azzalea,https://play-lh.googleusercontent.com/a-/ALV-UjXyjgoUBhjO6ozBw6NjQfUt9TrpvfU4I1itlO0qGBN1TkYliUT7,"Bagus, aku main tiktok udh dri 2018,bgsss bgt, ini sih no komen bgt, tpi kok di aku ga ad fitur bru nya???, yg kyk di ig itu, yg teks di atas profil",4,0,35.5.3,2024-07-14 06:17:37,,,35.5.3
9a4170d2-8045-4a8c-a678-1e4db523fe73,Sahid,https://play-lh.googleusercontent.com/a/ACg8ocLEpZBvKHMiCJypUXUJ934xRLsTFk8KFh8ZUgAjDWAkWcn30g=mo,"Sangat bagus bisa saling berbagi informasi,mengasah talenta,tambah teman dan silaturahmi,dan tentunya cuan,,cuma sayang suka ngeleg",4,0,35.4.4,2024-07-05 11:59:11,,,35.4.4
a524d6d9-b97c-443c-8fa4-f350f4be8e41,Yolanda Putrii,https://play-lh.googleusercontent.com/a/ACg8ocJnPQP12d0WSUEvphqTgZuiIw1M-kDJqoHFLOkfFI-RhCk_Gw=mo,Kok fitur post ulng nya ilang si?? Tolong di perbaikin yaa sya juga beberapa kali bkin akun tpi di blok salah sya apa yaa?? Syaa juga ga ad melanggar sesuatu trss jugaa filter nya ga bisa dipakai dngn alasan perangkt tidak mendukung tolong diperbaikin yaaa seperti smula,2,0,35.5.3,2024-07-12 02:15:55,,,35.5.3
62e66aed-a90d-43d3-870f-8ba171ef90e3,Jahra Aliska,https://play-lh.googleusercontent.com/a/ACg8ocJ3gbpemUc_awJgD0kv-hK_IhfFRsh7EDQd7Uo472VQbsRyvw=mo,Vidio ny bagus bagus tapi kenapa susah dibuka aplikasi ny tolong diperbaiki sedikit lebih ny cuma itu Bintang 3 dulu nanti kalau udah diperbaiki baru bintang 5 ya sekian terima kasih,3,0,35.4.4,2024-07-04 23:21:36,,,35.4.4
8b7c9459-5dd8-40b9-9b5c-85e8ed1ecc1d,Astina Y . M,https://play-lh.googleusercontent.com/a/ACg8ocKMiCVYJ9rbJyDokjKHj5PxlvVLZRsQEH4H_LzZ-U3WpIwYvbw=mo,"kenapa kalau foto ada username nya, tolong tiktok kembaliin fitur yang dulu, jangan pilih kasih, foto, kanan bawah pasti ada username nya, kalo gini gausah update aja.",1,0,35.5.3,2024-07-12 11:32:39,,,35.5.3
2c1ce57a-fe6d-47bf-bdac-2c6ab014b566,Siti Rohayati,https://play-lh.googleusercontent.com/a-/ALV-UjVqq9zT3TokG608bahmdkq_LcT5CeDEXR5KD8N3yDsqhEQ9dXw37g,Apk nya bagus cuma kalo hp nya kelas bawah ga ngelek kalo soal filter itu di ig baru ke tt Terus kalo nglek itu bukan dari tt nya tapi di hp nya kita atau dari jaringan kita yang tidak setabil jadi jangan salah kan ke tik tok nya salah kan ke dirimu sendiri tolol dongo asal complen aja hp lu tuh buriqq,5,0,35.6.3,2024-07-20 10:33:27,,,35.6.3
d49513dd-8df7-404c-b73a-4fe1ec1b4ed2,Adelia Septiana,https://play-lh.googleusercontent.com/a-/ALV-UjX_i9l7FakV_lRA8jPqorAb_4ih-E2-Xw77aCUdouJctMjkPplI,"Tolong di perbaiki karna menurut saya tik tok sekarang sangat berat, dan ngelag pas saya ingin nonton yang muncul hanya logo jadi saya tidak bisa main tik tok tolong di perbaiki ya 😔😔",3,0,35.5.3,2024-07-17 09:38:50,,,35.5.3
4c9188e6-4935-4201-a407-422f9ce6500a,Fathlullah Destiawan,https://play-lh.googleusercontent.com/a/ACg8ocJ-9dRdn6Uy4jFnludO3UKHL7zv_sJwEJYge_k17dyqgCUwbw=mo,"Tolong dibenarkan lagi bug yg ada, draft yg sudah saya simpan dan ingin saya save kedalam galeri menghilang tiba².",1,0,35.6.3,2024-07-20 15:06:32,,,35.6.3
248405c4-9d98-426e-82c5-9e412c504232,Deshy Wulan,https://play-lh.googleusercontent.com/a/ACg8ocJsd4_9PMmc6N4A7ou1HXEo0oZhZ-oxB9JctCwSIvudMvewkQ=mo,"Kenapa habis update jadi ngbug gini,logout sendiri,kebanyakan iklan juga,malah mau keluar susah bgt,parahh bgt..bikin males ah buka tik tok jd emosi",1,0,35.5.3,2024-07-10 06:49:57,,,35.5.3
6f341a44-4535-47d8-8432-916daae66124,Eni Rizkiropi,https://play-lh.googleusercontent.com/a/ACg8ocK0I6LjGZeOQ2tfGbabvuQbQXAbW1oTvR_Z1lwPV7JFOlxb=mo,Untuk pihak tiktok optimized lagi soalnya hp ram 4-6 ngeleg nya parah banget bahkan keluar sendiri tapi dari segi nya bagus cuman diperbaiki lagi,4,0,35.5.3,2024-07-17 10:29:19,,,35.5.3
1502a1ef-4f2c-4fbb-bb12-89329a1a6685,inikamu atausaya,https://play-lh.googleusercontent.com/a/ACg8ocKpflklPSw_EiT9kypTkEtiqKtNh9quZQZX2JKUL69sEvWBLQ=mo,Saya kasi bintang 3 karena pas make tiba tiba keluar sendiri gitu jadi -2 bintang 3 bintang nya bagus karena saya suka dan sering make tiktok seru fyp nya kadang berguna kadang yang asik dll,3,0,35.4.4,2024-07-06 11:22:52,,,35.4.4
07739560-c3c6-48d4-8045-07b2ea5b2c64,Putri Pcrlevieren,https://play-lh.googleusercontent.com/a-/ALV-UjWocXHkfIlpHyPc8iHil-3sDknu6Mkkjjwql1gOh9nY_3nwEjj0,Sejauh ini mungkin belum ada bug ya tapi buat tiktok tolong adakan fitur yang lebih bagus (tidak hanya di iphone) agar aplikasi ini tetap bagus,5,3,35.4.4,2024-07-06 14:41:45,,,35.4.4
dfcbb428-cee4-4e29-8a15-8a7fbcbcfb59,I_am borneo,https://play-lh.googleusercontent.com/a-/ALV-UjXJtmHei_JkLYrNGLaOfT3Fw2Zch0FthpAvfS0mUmHsGaUM5v58vA,"""Maaf akun anda dibatasin"" itu maksudnya apa,claim coin juga ga pernah bisa,upload juga ga pernah yg aneh aneh udah makin lelet walaupun pakai wifi sekali ttp aja loading melulu ditambah "" akun anda dibatasin melulu"" aneh",1,17,35.6.3,2024-07-18 01:15:02,,,35.6.3
fb52b49a-8651-470d-abdd-58b3419165af,Rofa Nikmah,https://play-lh.googleusercontent.com/a/ACg8ocLR7FCoXE15z70r9A5FwHX-hz5UZ9mi50HgyuxvSNuHyoe0dQ=mo,Tik tok sangat bagus untuk lagi nggak ada teman bermain bisa untuk menenangkan pikiran kalau lagi sedih bisa membuka aplikasih tik tok kalau di marahin misalnya aku membuka aplikasih tik tok untuk membuat aku nggak nangis lagi membuat hati tenang dan otak terlihat nggak sedih dan tik tok bisa membantu semuanya aku senang banget bisa ketemu aplikasih tik tok untuk melihat tren tik tok ada lagu viral di tik tok aku seneng banget pokok nya tentang tik tok aku bisa di ikuti biyar menjadi banyak,5,2,35.4.4,2024-07-09 09:43:28,,,35.4.4
cb8b95ca-8275-48f4-85e7-39793243b2ad,Tuti Samiasih,https://play-lh.googleusercontent.com/a/ACg8ocLLBmcPR9_p3CEUegny-dpTVfHjQUSuYxx6AUP-_BNuqXremQ=mo,Aplikasi sangat bagus tapi sayangnya tidak bisa bantu saya untuk masuk tiktok yang lama karna lupa sandi dan lupa email soalnya nomor yang tercantum sudah tidak aktif jadi susah untuk masuk lagi,4,1,35.6.3,2024-07-15 22:56:05,,,35.6.3
80e97e03-3ffa-4800-abe6-1f223219f5a3,Hendricck 3563,https://play-lh.googleusercontent.com/a/ACg8ocK6jneWBHhZ3c6kk4LitmoEzIz8pYfDXLkyxT35G0s-KQGJug=mo,"Aplikasi yang bagus. Sedikit kritik pada tiktok shoop aja kenapa kalau tiap pesen di barang di tiktok shoop kurirnya selalu lelet, gak kaya toko sebelah kurirnya cepet, semoga secepatnya bisa diperbaiki biar kurirnya bisa cepet.",4,118,35.0.3,2024-06-03 12:26:09,,,35.0.3
3b10e883-e445-462d-9597-8e833a8b8c24,Fira mey Zahra,https://play-lh.googleusercontent.com/a/ACg8ocJuA3WIqNgn7LEsVNvcltH_0HsPF9p03jn7QydVv1wodlCkJw=mo,"Udah baguss banget tpi tolong kembalin tanda simpan, biar kalu mau nyeimpen gak harus di upload biar gak ada tanda airnya kan ada dua pilihan di sananya yg pertama simpan dengan tanda air dan yg kedua posting untuk di simpan tanpa tanda air nah saya mewakili yg suka iseng bikin video di tiktok mau pilihan yang pertama tpi tanpa tanda air,dan juga 1 lagi kan di tik tok ada fitur foto yah nah semisal mau di simpan kan harus di upload itu tuh kan poto jadi bisa gak ada fitur simpan khusus fitur ft",4,11,35.5.3,2024-07-17 13:22:34,,,35.5.3
a566a13c-ca1b-465a-8231-5272f6e5c9db,Pencari Ilmu.,https://play-lh.googleusercontent.com/a-/ALV-UjWUo_6XvLHjLWjVvAe4pLnoPnEPVse5GgxvlCPEUNeKGxEH4AU,"Aplikasi Luar biasa. Tapi ada kendala ketika kami ingin menggunakan live streaming di ""tiktok live studio"" hp tidak bisa akses ke laptop. Terimakasih mohon bantuannya🙏",5,2,35.4.4,2024-07-08 22:22:24,,,35.4.4
661bca09-d418-4196-b244-18d959d5adad,Acevrans Ingday,https://play-lh.googleusercontent.com/a-/ALV-UjVplNZPfg7dqph7m8PPmGO3y3s259HF3R4F87aAG6zIgtE85Ug,Viral video...tiktok emang aplikasi yg terbaik pas bget buat hiburan..selain itu kita bisa dapat cuan banyak...semoga tiktok tetap menjadi aplikasi terbaik...next,5,0,35.6.3,2024-07-19 06:43:38,,,35.6.3
23b956a2-8105-4869-b3f8-73c3f61e5b9c,Djamuri 123,https://play-lh.googleusercontent.com/a/ACg8ocIqdD8hp-RQSsWb2-TTUZBDeYRcieFtfg8n-8p7zC3mPIonNw=mo,"Terima kasih tiktok, banyak sekali yang diserap para penggunamu, mudah2an siapapun perancang aplikasi ini selalu dimudahkan dilancarkan disemua bidang yg diusahakan dan diridhoiNya",5,0,35.7.3,2024-07-23 23:06:12,,,35.7.3
24fe8e9c-ba8b-40c1-9b26-c5a86bf98476,Ibuku Sus,https://play-lh.googleusercontent.com/a/ACg8ocIQbj8uWee_gJM4gZPgp_gprJD1bazZiB4hecaJBg2kI8TB9Q=mo,"Kata aku tiktok sdh bagus, tp mohon di-update lg, seperti bug nya. Setiap rekam video di TikTok pasti patah2 padahal paket data & WiFi ku normal2 aja, jg agak terbantu. Dan untuk tiktok shop aku saranin untuk metode pembayaran tambahin bayar mitra/agen dong.. jd ga ribet aja.. bagi yg ga punya ovo/gopay/dana/link aja. Klo metode cod menurut ku lumayan ribet y. Tiktok sgt menghibur bagi ku, video lucu, video resep, dll.",4,19,34.9.2,2024-06-18 04:52:09,,,34.9.2
74e5e0ed-dacf-4978-9482-1b54f0353268,Nita Soviana,https://play-lh.googleusercontent.com/a/ACg8ocKOvM9CCIafQC5y-WX-BJqOqhXbh21KqpZ3aPAc04k0-br5=mo,"Kurangi lg bintangnya. Ngelag terus aplikasinya tiktok ini. Di uninstall terus di instal lagi, video di draft pun ikut hilang. Sdh gitu nanti ngelag lagi.",3,0,35.6.3,2024-07-19 10:46:34,,,35.6.3
376e7edd-d9ae-4bc9-9a84-98c7dfe6cd1c,Indi Saja,https://play-lh.googleusercontent.com/a-/ALV-UjWT3ZGyrvwhQT_tNyox9zooRXRi8gtg33p75YWqC-y-73gwBTaI,"Setelah di update malah jadi gabisa dibuka loading terus ,padahal hp bagus sinyal bagus , nyesel malah di update , yang belum di update mending jangan di update aja",1,1,35.6.3,2024-07-15 11:52:46,,,35.6.3
accbc75c-be6c-44de-aae1-835e34d8c0bb,ƒ4L 020,https://play-lh.googleusercontent.com/a-/ALV-UjVM_4huyLhEX0Urec5dvS6so1fbLAZWZMrv-_z0LyiiXIMAFjg,"Yah, ada kendala pada proses ini... Taiii lah setiap mau tukar koin jadi saldo DANA itu terus yg naik, yah elah sekarang pin DANA gw yg salah😂 Dah lah klw emang nggak bisa di tukar jdi saldo DANA jangan di PHP in lah Mulai hari ini gw copot aplikasi tiktok ini nggak bakalan gw install lagi Aplikasi PHP",1,0,35.5.3,2024-07-10 17:14:52,,,35.5.3
9ac1a8b7-9205-409b-a0bc-88785c4a249e,indmhrn._,https://play-lh.googleusercontent.com/a-/ALV-UjUYM2aNXD5hM_xKyb7pKANDZYdk0cynYFVEWR-ze29ETJRs3Ih1,"knp sii tiktok skrng fitur save nya tuh udah ga ada?? harus upload dlu trs save klo mau tanpa tanda air nyaa, bikin ribet ajaa. trs mau login akun juga loading nya lama bgttt plss tolong diperbaiki balikin fitur save nya lagii untuk foto/video jangan dibikin ribet.",3,4,35.4.3,2024-06-28 02:48:34,,,35.4.3
d88a4343-54cc-4ec3-b0d6-f8f69cc908a6,Evan Sebrang,https://play-lh.googleusercontent.com/a-/ALV-UjVFnKD246m_I0CntRDOm0ZzH5ZbVf64t5ZVrQdyxRFeDMj-NCE,"Dapat berbagi pengalaman dgn tmen2 di seluruh dunia, dapat berbagi ide kreatif di semua kalangan. Terima kasih tik tok semoga dapat menjadi tangga dlm era globalisasi teknologi yang positif.",5,2,35.4.4,2024-07-10 17:01:15,,,35.4.4
e8bbf504-2478-41ff-b0e2-43d2338a4bf4,Usus 085,https://play-lh.googleusercontent.com/a/ACg8ocKeflitZjhtPwfqhTislFdAsxt5OUnYw4Sh5D6hQmm0SdLnqQ=mo,Tiktok adalah aplikasi yang bagus....dengan tiktok kita bisa mendapatkan sesuatu yang bagus ...bisa berkarya dán bisa buat vidio dll....,5,2,35.4.4,2024-07-14 05:37:40,,,35.4.4
1fad40b2-b123-41b7-9855-18c457eff9d6,Abdul Hanafi,https://play-lh.googleusercontent.com/a-/ALV-UjUEXFF864Qy0wrKE1Q5KUA366wWDZKvovV9i8liTMZl8BEoiUQ,"Buruk sekali. Ketika saya mencoba masuk ke dalam aplikasi ini, malah lemot dan ponsel saya tetiba mati sendiri. Padahal ram penyimpannan ponsel saya masih ddibilang cukup untuk aplikasi seperti ini. Mohon di perbaiki lagi untuk devplo nya.",1,78,34.5.6,2024-05-13 05:45:15,,,34.5.6
66fa51e1-dd78-48db-ba60-d0aba71c31e7,Hidayah,https://play-lh.googleusercontent.com/a/ACg8ocKZsKGXb80iXIgVuQttv8nBf9aSTrJth6RCBxIqtLBEVkP4Dg=mo,"bagus sih, tapi kenapa pas mau simpen foto sama video ga bisa kesimpen di galeri, padahal pas di tiktok tulisannya udah keunduh tapi pas liat di galeri ga masuk, tolong dong tiktok perbaiki lagi udah bagus banget padahal, dulu fine-fine aja kok kenapa malah abis update makin hancur",2,8,35.5.3,2024-07-09 13:08:20,,,35.5.3
29f75aaa-d024-47e6-bb94-074648e7295d,Asrilia Anggela,https://play-lh.googleusercontent.com/a/ACg8ocLfd9f7xdzydNTmUTrogDXb8aJLMW9fu0Xx4a3GFz9H6gjekQ=mo,"Aplikasinya bagus tapi kenapa kalo yang berkaitan dengan kode OTP kok pengiriman kodenya lama, padahal jaringan lancar. Contohnya di tiktok shop saya mau pesan barang dan diminta kode OTP, tapi kodenya lama masuk lewat whatsapp, pesan maupun telpon.",3,106,35.0.4,2024-06-06 00:29:16,,,35.0.4
2126f086-142a-4ded-9339-cd3ac390372c,Nur Fitria Hafizah,https://play-lh.googleusercontent.com/a/ACg8ocK2QfJWw2E5giA_i0jRvVuhhy_L9PzTz31PKIoBlT3M-iGoog=mo,"males bgt klo udh ga bisa di buka, udh coba berkali kali ttp ga bisa, pdhl WiFi lancar, malah suka ngelag trs ga bisa di buka, skrng aku malah sering scroll ig di banding tiktok gegara itu, ga bisa dibuka",2,2,35.6.3,2024-07-13 00:48:47,,,35.6.3
8e0eb797-a00e-4897-b9a8-b7405ff132ab,Rian Anugrawan,https://play-lh.googleusercontent.com/a/ACg8ocI9hw2AHTd9r8lZU6WtFOksaW86I7Fc9l_OUfVQyazqh-EGsw=mo,"Dear admin tiktok.akunku sudah 3x24 jam sampai dengan skg nggak ad feedback dri pihak tiktok,akunku tidak bisa menggunakan fitur multiguest tidak bisa naik ke komal teman teman aku. Aku sudah hapus cache sudah uninstall 3x sampe hp ku reset pabrik hasilnya sama. Mohon responnya dri pihak tiktok. Tolong segera diperbaiki tiktok.",1,28,35.4.4,2024-07-03 16:22:29,,,35.4.4
d3144ece-fd17-4110-8a29-81ad09a14f4c,Garin NF,https://play-lh.googleusercontent.com/a/ACg8ocJOu9wvu5w_qa3lcukznLTUUvmbdqhs5vHBwTZ1VjtwpwnZdqY=mo,"Kenapa postingan saya selalu mendapatkan view dan like yang sedikit, padahal saya mengunggahnya dengan kualitas terbaik, dan tidak mengandung unsur yang dilarang, tetapi orang lain memposting foto yang buram, video yang buram, foto/video yang merendahkan orang lain, selalu masuk beranda, mungkin kah aplikasi tiktok ini hanya untuk hal yang tidak bergunan???",1,20,35.4.4,2024-07-04 10:23:59,,,35.4.4
9aabf8e4-e111-4350-ad59-20dae9e1b11e,Yani Indraswari,https://play-lh.googleusercontent.com/a/ACg8ocItegLx8cXYHLtaTuENSvVMwMxfubJJ0Dssa6QVHYupzRBpGA=mo,Tiktok semenjak kerjasama dengan Tokopedia makin parah. Penjual2 nya rata2 spam n penipuan. Mending platform yg menjamin n melindungi pembeli. Seperti shopee yg ada garansi n konsekuensi atas pengiriman yg telat. Tiktok n Tokopedia makin parah. Not recommended 👎👎👎,1,8,35.5.3,2024-07-10 12:00:36,,,35.5.3
292ef2dd-36ba-49f0-8c66-6aff36886d7c,Wahyu Hu,https://play-lh.googleusercontent.com/a/ACg8ocI2nJO0SqLvB4BM85_7sXpSv65_Tn6-S94OWhZlR1bmjYPJbw=mo,"Setelah di update aplikasinya malah lemot dan ngestuck dilogo tiktok. Ini sering terjadi saat pagi dan membuat hp menjadi ikutan lemot, saya harus meng uninstal dan download kembali agar kembali normal. Mohon diperbaiki develotment tiktok",3,10,35.5.3,2024-07-13 00:44:17,,,35.5.3
f8daec98-a1a2-4065-838a-e7ae28ea8072,afiqah zaneeta,https://play-lh.googleusercontent.com/a/ACg8ocLnpAo5ljm-JucmigynUuisPTA7x48VP6G-CDLkVWYgeVqOCg=mo,"Bagus sih. Tapi kenapa akun ku di hapus secara tiba². padahal kan tidak buat salah apapun, aku cuman,duduk,nonton,fokus ke vidio nya aja, lah tiba² ada tulisan ""akun anda akan di hapus"" gitu, pas aku login lagi ke titok tidak bisa kembali ke akun yang biasa aku gunakan, sudah coba bekali kali tetap tidak bisa jadi 🙏 mohon kembali kan akun ku 🙏",2,17,35.4.4,2024-07-04 09:49:31,,,35.4.4
764007c2-69ee-4be2-9abd-cbdd8b87ef77,Fajar Pratama,https://play-lh.googleusercontent.com/a/ACg8ocIFX1h6-V3MRbI6JHf4UTH325FN1svA6vGW0iNCl0lYMG9NeA=mo,Aplikasi ini sangat menghibur.tapi ada yang aneh pas masuk tiktok ga ada videonya dan gaada akunya padahal udh nyalain data dan wifi tetep aja ga bisa di log-in.cepet di perbaikilah kesel banget 😠,3,30,35.5.3,2024-07-06 07:33:23,,,35.5.3
572b09ec-d80f-4457-ab73-c3e4a00c4b03,Fabian Aufa,https://play-lh.googleusercontent.com/a-/ALV-UjVP-fXtZZbKkb2P4UpajtybSUu3N1Jp1jOzbTC26y0RvR00Obmk,"Ini tiktok tolong di perbaiki, saya sudah pakai wifi+data kok buat scroll vidio lag, di tiktok tertulis tidak ada koneksi internet, padahal wifi buka app lain lancar.",1,8,35.6.3,2024-07-18 03:23:01,,,35.6.3
12211bff-cdd3-4d76-97c9-10341fc543bd,Latifah Safitri,https://play-lh.googleusercontent.com/a-/ALV-UjXbRXzduju5jTfa5TLX4ojJHJpI1GKLIrmVBlyoclnE7UNP5P_7,"Sampai kapan sih tiktok kalau di buka mentok sampai di logo nya ajaa....? Udah bosen banget nih nungguin,hp jadi ngleg juga,udah beberapa kali uninstall nih,sampai kapan sih tiktok kek gini terus,,makin kesini makin jelek aja aplikasi tiktok,padahal dulu gak kek gini deh aman aman ajaaa..pliss deh buat tiktok kasih kenyamanan dong",1,10,35.6.3,2024-07-18 02:31:08,,,35.6.3
229b4663-e747-41c2-b97b-d99622cf3757,Andi Venomcobra,https://play-lh.googleusercontent.com/a/ACg8ocIF5cDCnFqp9JINJlWSl_qB5K8W8mQXu1XoV6Hvb0XVIDI7wA=mo,Update sekarang rada rada lemot kalo ada yang like video ngebug sering juga lama masuk stuck di logo tiktok mendingan yang kemarin gk ada masalah enk aja kalo mau liat komentar like memposting ulang menandai anda tapi sekarang lemot asli perbaiki pihak tiktok kasihan yang cari duit ditiktok ngebug kalo mau digunakan,3,1,35.6.3,2024-07-14 01:15:45,,,35.6.3
1c78613e-38fd-4c92-83f4-2d04683771e3,Anik Atha,https://play-lh.googleusercontent.com/a/ACg8ocI5BOHF6mCAbt8rSa3JZk5gwBM_DRJRGF_aqzq8lIjkVe1myw=mo,"Aplikasinya udah bagus tapi saya kasih empat bintang soalnya aplikasinya sering gk bisa dibukak dan sering nge bag terkadang kalo mau login pasti nggak bisa ""syarat anda tidak memenuhi layanan tik tok"" Gitu tapi akhirnya saya bisa buat akun di tik tok sekian trima ksh 🙏🙏",4,7,35.6.3,2024-07-16 12:58:05,,,35.6.3
abe02ae2-c396-4da7-88ef-c4bd9de05fbf,Ayunindya Myesha Aqeela,https://play-lh.googleusercontent.com/a-/ALV-UjV2KPqp2wtuqonWuNt30tP-nCLpXCKTmCMl-zxfPeTFuD_LNzdq,"tiktok keren bgt, aku bisa banyak punya teman virtual dan bisa ketemuan tmn di tiktok, tiktok tidak ngelag dan banyak manfaat nya seperti belanja di tiktokshop atau bisa membuat trend dance",5,3,35.4.4,2024-07-08 05:05:02,,,35.4.4
94b1c067-42d4-47e6-8c08-b7be3ba1857e,Nike Gulo,https://play-lh.googleusercontent.com/a-/ALV-UjW3cCqeLZUP0V2xeo8KV123CXckG8UzRc2IXPzIs9VO_oQzUM4,"Aplikasi kadang buat error' hp dan aplikasi tiktok nya ngk terbuka jadi harus di uninstall trus install balik Sangat MENGECEWAKAN 👎👎👎sangat jelek sering ngebuk,hingga membuat harus copot aplikasi baru pasang lagi baru kebuka aplikasi nya👎👎👎",1,2,35.5.3,2024-07-10 23:22:05,,,35.5.3
2eac1c5e-09d0-4d8c-8cb3-e01ef49c7e1d,Naila Anasiah P.,https://play-lh.googleusercontent.com/a-/ALV-UjU925rK8BAYnDfKQCiA5JpzoNEjymc6uy4N6tWtYxmfhy-vjXAZ,"Ini kenapa yaa, aku ga tau ini karena masalah HP nya atau enggak. Tpi klo emng masalah dri HP nya agak aneh aja, soalnya ini HP baru kluar thn ini jdi masih terbaru. Masa di tiktok ga ada pilihan buat foto, yang ada cmn video 15 detik, 1 mnt, 10 mnt, dan teks. Pilihan foto nya ga ada, pdhl udh ku update juga. Ini kira-kira masalah nya apa yaa?",4,2,35.6.3,2024-07-14 08:26:09,,,35.6.3
